,parents,has_nurs,children,housing,finance,social,class,form_complete,form_completed,form_foster,form_incomplete,health_not_recom,health_priority,health_recommended
3874,2,4,3,1,0,2,2,0,1,0,0,0,1,0
3875,2,4,3,1,0,2,0,0,1,0,0,1,0,0
3876,2,4,3,1,0,1,2,0,1,0,0,0,0,1
3877,2,4,3,1,0,1,2,0,1,0,0,0,1,0
3878,2,4,3,1,0,1,0,0,1,0,0,1,0,0
3879,2,4,3,1,1,0,2,0,1,0,0,0,0,1
3880,2,4,3,1,1,0,2,0,1,0,0,0,1,0
3881,2,4,3,1,1,0,0,0,1,0,0,1,0,0
3882,2,4,3,1,1,2,2,0,1,0,0,0,0,1
3883,2,4,3,1,1,2,2,0,1,0,0,0,1,0
3884,2,4,3,1,1,2,0,0,1,0,0,1,0,0
3885,2,4,3,1,1,1,2,0,1,0,0,0,0,1
3886,2,4,3,1,1,1,2,0,1,0,0,0,1,0
3887,2,4,3,1,1,1,0,0,1,0,0,1,0,0
3888,2,4,0,0,0,0,1,0,0,0,1,0,0,1
3889,2,4,0,0,0,0,2,0,0,0,1,0,1,0
3890,2,4,0,0,0,0,0,0,0,0,1,1,0,0
3891,2,4,0,0,0,2,1,0,0,0,1,0,0,1
3892,2,4,0,0,0,2,2,0,0,0,1,0,1,0
3893,2,4,0,0,0,2,0,0,0,0,1,1,0,0
3894,2,4,0,0,0,1,2,0,0,0,1,0,0,1
3895,2,4,0,0,0,1,2,0,0,0,1,0,1,0
3896,2,4,0,0,0,1,0,0,0,0,1,1,0,0
3897,2,4,0,0,1,0,1,0,0,0,1,0,0,1
3898,2,4,0,0,1,0,2,0,0,0,1,0,1,0
3899,2,4,0,0,1,0,0,0,0,0,1,1,0,0
3900,2,4,0,0,1,2,1,0,0,0,1,0,0,1
3901,2,4,0,0,1,2,2,0,0,0,1,0,1,0
3902,2,4,0,0,1,2,0,0,0,0,1,1,0,0
3903,2,4,0,0,1,1,2,0,0,0,1,0,0,1
3904,2,4,0,0,1,1,2,0,0,0,1,0,1,0
3905,2,4,0,0,1,1,0,0,0,0,1,1,0,0
3906,2,4,0,2,0,0,1,0,0,0,1,0,0,1
3907,2,4,0,2,0,0,2,0,0,0,1,0,1,0
3908,2,4,0,2,0,0,0,0,0,0,1,1,0,0
3909,2,4,0,2,0,2,1,0,0,0,1,0,0,1
3910,2,4,0,2,0,2,2,0,0,0,1,0,1,0
3911,2,4,0,2,0,2,0,0,0,0,1,1,0,0
3912,2,4,0,2,0,1,2,0,0,0,1,0,0,1
3913,2,4,0,2,0,1,2,0,0,0,1,0,1,0
3914,2,4,0,2,0,1,0,0,0,0,1,1,0,0
3915,2,4,0,2,1,0,1,0,0,0,1,0,0,1
3916,2,4,0,2,1,0,2,0,0,0,1,0,1,0
3917,2,4,0,2,1,0,0,0,0,0,1,1,0,0
3918,2,4,0,2,1,2,1,0,0,0,1,0,0,1
3919,2,4,0,2,1,2,2,0,0,0,1,0,1,0
3920,2,4,0,2,1,2,0,0,0,0,1,1,0,0
3921,2,4,0,2,1,1,2,0,0,0,1,0,0,1
3922,2,4,0,2,1,1,2,0,0,0,1,0,1,0
3923,2,4,0,2,1,1,0,0,0,0,1,1,0,0
3924,2,4,0,1,0,0,2,0,0,0,1,0,0,1
3925,2,4,0,1,0,0,2,0,0,0,1,0,1,0
3926,2,4,0,1,0,0,0,0,0,0,1,1,0,0
3927,2,4,0,1,0,2,2,0,0,0,1,0,0,1
3928,2,4,0,1,0,2,2,0,0,0,1,0,1,0
3929,2,4,0,1,0,2,0,0,0,0,1,1,0,0
3930,2,4,0,1,0,1,2,0,0,0,1,0,0,1
3931,2,4,0,1,0,1,2,0,0,0,1,0,1,0
3932,2,4,0,1,0,1,0,0,0,0,1,1,0,0
3933,2,4,0,1,1,0,2,0,0,0,1,0,0,1
3934,2,4,0,1,1,0,2,0,0,0,1,0,1,0
3935,2,4,0,1,1,0,0,0,0,0,1,1,0,0
3936,2,4,0,1,1,2,2,0,0,0,1,0,0,1
3937,2,4,0,1,1,2,2,0,0,0,1,0,1,0
3938,2,4,0,1,1,2,0,0,0,0,1,1,0,0
3939,2,4,0,1,1,1,2,0,0,0,1,0,0,1
3940,2,4,0,1,1,1,2,0,0,0,1,0,1,0
3941,2,4,0,1,1,1,0,0,0,0,1,1,0,0
3942,2,4,1,0,0,0,1,0,0,0,1,0,0,1
3943,2,4,1,0,0,0,2,0,0,0,1,0,1,0
3944,2,4,1,0,0,0,0,0,0,0,1,1,0,0
3945,2,4,1,0,0,2,1,0,0,0,1,0,0,1
3946,2,4,1,0,0,2,2,0,0,0,1,0,1,0
3947,2,4,1,0,0,2,0,0,0,0,1,1,0,0
3948,2,4,1,0,0,1,2,0,0,0,1,0,0,1
3949,2,4,1,0,0,1,2,0,0,0,1,0,1,0
3950,2,4,1,0,0,1,0,0,0,0,1,1,0,0
3951,2,4,1,0,1,0,2,0,0,0,1,0,0,1
3952,2,4,1,0,1,0,2,0,0,0,1,0,1,0
3953,2,4,1,0,1,0,0,0,0,0,1,1,0,0
3954,2,4,1,0,1,2,2,0,0,0,1,0,0,1
3955,2,4,1,0,1,2,2,0,0,0,1,0,1,0
3956,2,4,1,0,1,2,0,0,0,0,1,1,0,0
3957,2,4,1,0,1,1,2,0,0,0,1,0,0,1
3958,2,4,1,0,1,1,2,0,0,0,1,0,1,0
3959,2,4,1,0,1,1,0,0,0,0,1,1,0,0
3960,2,4,1,2,0,0,2,0,0,0,1,0,0,1
3961,2,4,1,2,0,0,2,0,0,0,1,0,1,0
3962,2,4,1,2,0,0,0,0,0,0,1,1,0,0
3963,2,4,1,2,0,2,2,0,0,0,1,0,0,1
3964,2,4,1,2,0,2,2,0,0,0,1,0,1,0
3965,2,4,1,2,0,2,0,0,0,0,1,1,0,0
3966,2,4,1,2,0,1,2,0,0,0,1,0,0,1
3967,2,4,1,2,0,1,2,0,0,0,1,0,1,0
3968,2,4,1,2,0,1,0,0,0,0,1,1,0,0
3969,2,4,1,2,1,0,2,0,0,0,1,0,0,1
3970,2,4,1,2,1,0,2,0,0,0,1,0,1,0
3971,2,4,1,2,1,0,0,0,0,0,1,1,0,0
3972,2,4,1,2,1,2,2,0,0,0,1,0,0,1
3973,2,4,1,2,1,2,2,0,0,0,1,0,1,0
3974,2,4,1,2,1,2,0,0,0,0,1,1,0,0
3975,2,4,1,2,1,1,2,0,0,0,1,0,0,1
3976,2,4,1,2,1,1,2,0,0,0,1,0,1,0
3977,2,4,1,2,1,1,0,0,0,0,1,1,0,0
3978,2,4,1,1,0,0,2,0,0,0,1,0,0,1
3979,2,4,1,1,0,0,2,0,0,0,1,0,1,0
3980,2,4,1,1,0,0,0,0,0,0,1,1,0,0
3981,2,4,1,1,0,2,2,0,0,0,1,0,0,1
3982,2,4,1,1,0,2,2,0,0,0,1,0,1,0
3983,2,4,1,1,0,2,0,0,0,0,1,1,0,0
3984,2,4,1,1,0,1,2,0,0,0,1,0,0,1
3985,2,4,1,1,0,1,2,0,0,0,1,0,1,0
3986,2,4,1,1,0,1,0,0,0,0,1,1,0,0
3987,2,4,1,1,1,0,2,0,0,0,1,0,0,1
3988,2,4,1,1,1,0,2,0,0,0,1,0,1,0
3989,2,4,1,1,1,0,0,0,0,0,1,1,0,0
3990,2,4,1,1,1,2,2,0,0,0,1,0,0,1
3991,2,4,1,1,1,2,2,0,0,0,1,0,1,0
3992,2,4,1,1,1,2,0,0,0,0,1,1,0,0
3993,2,4,1,1,1,1,2,0,0,0,1,0,0,1
3994,2,4,1,1,1,1,2,0,0,0,1,0,1,0
3995,2,4,1,1,1,1,0,0,0,0,1,1,0,0
3996,2,4,2,0,0,0,1,0,0,0,1,0,0,1
3997,2,4,2,0,0,0,2,0,0,0,1,0,1,0
3998,2,4,2,0,0,0,0,0,0,0,1,1,0,0
3999,2,4,2,0,0,2,1,0,0,0,1,0,0,1
4000,2,4,2,0,0,2,2,0,0,0,1,0,1,0
4001,2,4,2,0,0,2,0,0,0,0,1,1,0,0
4002,2,4,2,0,0,1,2,0,0,0,1,0,0,1
4003,2,4,2,0,0,1,2,0,0,0,1,0,1,0
4004,2,4,2,0,0,1,0,0,0,0,1,1,0,0
4005,2,4,2,0,1,0,2,0,0,0,1,0,0,1
4006,2,4,2,0,1,0,2,0,0,0,1,0,1,0
4007,2,4,2,0,1,0,0,0,0,0,1,1,0,0
4008,2,4,2,0,1,2,2,0,0,0,1,0,0,1
4009,2,4,2,0,1,2,2,0,0,0,1,0,1,0
4010,2,4,2,0,1,2,0,0,0,0,1,1,0,0
4011,2,4,2,0,1,1,2,0,0,0,1,0,0,1
4012,2,4,2,0,1,1,2,0,0,0,1,0,1,0
4013,2,4,2,0,1,1,0,0,0,0,1,1,0,0
4014,2,4,2,2,0,0,2,0,0,0,1,0,0,1
4015,2,4,2,2,0,0,2,0,0,0,1,0,1,0
4016,2,4,2,2,0,0,0,0,0,0,1,1,0,0
4017,2,4,2,2,0,2,2,0,0,0,1,0,0,1
4018,2,4,2,2,0,2,2,0,0,0,1,0,1,0
4019,2,4,2,2,0,2,0,0,0,0,1,1,0,0
4020,2,4,2,2,0,1,2,0,0,0,1,0,0,1
4021,2,4,2,2,0,1,2,0,0,0,1,0,1,0
4022,2,4,2,2,0,1,0,0,0,0,1,1,0,0
4023,2,4,2,2,1,0,2,0,0,0,1,0,0,1
4024,2,4,2,2,1,0,2,0,0,0,1,0,1,0
4025,2,4,2,2,1,0,0,0,0,0,1,1,0,0
4026,2,4,2,2,1,2,2,0,0,0,1,0,0,1
4027,2,4,2,2,1,2,2,0,0,0,1,0,1,0
4028,2,4,2,2,1,2,0,0,0,0,1,1,0,0
4029,2,4,2,2,1,1,2,0,0,0,1,0,0,1
4030,2,4,2,2,1,1,2,0,0,0,1,0,1,0
4031,2,4,2,2,1,1,0,0,0,0,1,1,0,0
4032,2,4,2,1,0,0,2,0,0,0,1,0,0,1
4033,2,4,2,1,0,0,2,0,0,0,1,0,1,0
4034,2,4,2,1,0,0,0,0,0,0,1,1,0,0
4035,2,4,2,1,0,2,2,0,0,0,1,0,0,1
4036,2,4,2,1,0,2,2,0,0,0,1,0,1,0
4037,2,4,2,1,0,2,0,0,0,0,1,1,0,0
4038,2,4,2,1,0,1,2,0,0,0,1,0,0,1
4039,2,4,2,1,0,1,2,0,0,0,1,0,1,0
4040,2,4,2,1,0,1,0,0,0,0,1,1,0,0
4041,2,4,2,1,1,0,2,0,0,0,1,0,0,1
4042,2,4,2,1,1,0,2,0,0,0,1,0,1,0
4043,2,4,2,1,1,0,0,0,0,0,1,1,0,0
4044,2,4,2,1,1,2,2,0,0,0,1,0,0,1
4045,2,4,2,1,1,2,2,0,0,0,1,0,1,0
4046,2,4,2,1,1,2,0,0,0,0,1,1,0,0
4047,2,4,2,1,1,1,2,0,0,0,1,0,0,1
4048,2,4,2,1,1,1,2,0,0,0,1,0,1,0
4049,2,4,2,1,1,1,0,0,0,0,1,1,0,0
4050,2,4,3,0,0,0,1,0,0,0,1,0,0,1
4051,2,4,3,0,0,0,2,0,0,0,1,0,1,0
4052,2,4,3,0,0,0,0,0,0,0,1,1,0,0
4053,2,4,3,0,0,2,1,0,0,0,1,0,0,1
4054,2,4,3,0,0,2,2,0,0,0,1,0,1,0
4055,2,4,3,0,0,2,0,0,0,0,1,1,0,0
4056,2,4,3,0,0,1,2,0,0,0,1,0,0,1
4057,2,4,3,0,0,1,2,0,0,0,1,0,1,0
4058,2,4,3,0,0,1,0,0,0,0,1,1,0,0
4059,2,4,3,0,1,0,2,0,0,0,1,0,0,1
4060,2,4,3,0,1,0,2,0,0,0,1,0,1,0
4061,2,4,3,0,1,0,0,0,0,0,1,1,0,0
4062,2,4,3,0,1,2,2,0,0,0,1,0,0,1
4063,2,4,3,0,1,2,2,0,0,0,1,0,1,0
4064,2,4,3,0,1,2,0,0,0,0,1,1,0,0
4065,2,4,3,0,1,1,2,0,0,0,1,0,0,1
4066,2,4,3,0,1,1,2,0,0,0,1,0,1,0
4067,2,4,3,0,1,1,0,0,0,0,1,1,0,0
4068,2,4,3,2,0,0,2,0,0,0,1,0,0,1
4069,2,4,3,2,0,0,2,0,0,0,1,0,1,0
4070,2,4,3,2,0,0,0,0,0,0,1,1,0,0
4071,2,4,3,2,0,2,2,0,0,0,1,0,0,1
4072,2,4,3,2,0,2,2,0,0,0,1,0,1,0
4073,2,4,3,2,0,2,0,0,0,0,1,1,0,0
4074,2,4,3,2,0,1,2,0,0,0,1,0,0,1
4075,2,4,3,2,0,1,2,0,0,0,1,0,1,0
4076,2,4,3,2,0,1,0,0,0,0,1,1,0,0
4077,2,4,3,2,1,0,2,0,0,0,1,0,0,1
4078,2,4,3,2,1,0,2,0,0,0,1,0,1,0
4079,2,4,3,2,1,0,0,0,0,0,1,1,0,0
4080,2,4,3,2,1,2,2,0,0,0,1,0,0,1
4081,2,4,3,2,1,2,2,0,0,0,1,0,1,0
4082,2,4,3,2,1,2,0,0,0,0,1,1,0,0
4083,2,4,3,2,1,1,2,0,0,0,1,0,0,1
4084,2,4,3,2,1,1,2,0,0,0,1,0,1,0
4085,2,4,3,2,1,1,0,0,0,0,1,1,0,0
4086,2,4,3,1,0,0,2,0,0,0,1,0,0,1
4087,2,4,3,1,0,0,2,0,0,0,1,0,1,0
4088,2,4,3,1,0,0,0,0,0,0,1,1,0,0
4089,2,4,3,1,0,2,2,0,0,0,1,0,0,1
4090,2,4,3,1,0,2,2,0,0,0,1,0,1,0
4091,2,4,3,1,0,2,0,0,0,0,1,1,0,0
4092,2,4,3,1,0,1,2,0,0,0,1,0,0,1
4093,2,4,3,1,0,1,2,0,0,0,1,0,1,0
4094,2,4,3,1,0,1,0,0,0,0,1,1,0,0
4095,2,4,3,1,1,0,2,0,0,0,1,0,0,1
4096,2,4,3,1,1,0,2,0,0,0,1,0,1,0
4097,2,4,3,1,1,0,0,0,0,0,1,1,0,0
4098,2,4,3,1,1,2,2,0,0,0,1,0,0,1
4099,2,4,3,1,1,2,2,0,0,0,1,0,1,0
4100,2,4,3,1,1,2,0,0,0,0,1,1,0,0
4101,2,4,3,1,1,1,2,0,0,0,1,0,0,1
4102,2,4,3,1,1,1,2,0,0,0,1,0,1,0
4103,2,4,3,1,1,1,0,0,0,0,1,1,0,0
4104,2,4,0,0,0,0,1,0,0,1,0,0,0,1
4105,2,4,0,0,0,0,2,0,0,1,0,0,1,0
4106,2,4,0,0,0,0,0,0,0,1,0,1,0,0
4107,2,4,0,0,0,2,1,0,0,1,0,0,0,1
4108,2,4,0,0,0,2,2,0,0,1,0,0,1,0
4109,2,4,0,0,0,2,0,0,0,1,0,1,0,0
4110,2,4,0,0,0,1,2,0,0,1,0,0,0,1
4111,2,4,0,0,0,1,2,0,0,1,0,0,1,0
4112,2,4,0,0,0,1,0,0,0,1,0,1,0,0
4113,2,4,0,0,1,0,2,0,0,1,0,0,0,1
4114,2,4,0,0,1,0,2,0,0,1,0,0,1,0
4115,2,4,0,0,1,0,0,0,0,1,0,1,0,0
4116,2,4,0,0,1,2,2,0,0,1,0,0,0,1
4117,2,4,0,0,1,2,2,0,0,1,0,0,1,0
4118,2,4,0,0,1,2,0,0,0,1,0,1,0,0
4119,2,4,0,0,1,1,2,0,0,1,0,0,0,1
4120,2,4,0,0,1,1,2,0,0,1,0,0,1,0
4121,2,4,0,0,1,1,0,0,0,1,0,1,0,0
4122,2,4,0,2,0,0,2,0,0,1,0,0,0,1
4123,2,4,0,2,0,0,2,0,0,1,0,0,1,0
4124,2,4,0,2,0,0,0,0,0,1,0,1,0,0
4125,2,4,0,2,0,2,2,0,0,1,0,0,0,1
4126,2,4,0,2,0,2,2,0,0,1,0,0,1,0
4127,2,4,0,2,0,2,0,0,0,1,0,1,0,0
4128,2,4,0,2,0,1,2,0,0,1,0,0,0,1
4129,2,4,0,2,0,1,2,0,0,1,0,0,1,0
4130,2,4,0,2,0,1,0,0,0,1,0,1,0,0
4131,2,4,0,2,1,0,2,0,0,1,0,0,0,1
4132,2,4,0,2,1,0,2,0,0,1,0,0,1,0
4133,2,4,0,2,1,0,0,0,0,1,0,1,0,0
4134,2,4,0,2,1,2,2,0,0,1,0,0,0,1
4135,2,4,0,2,1,2,2,0,0,1,0,0,1,0
4136,2,4,0,2,1,2,0,0,0,1,0,1,0,0
4137,2,4,0,2,1,1,2,0,0,1,0,0,0,1
4138,2,4,0,2,1,1,2,0,0,1,0,0,1,0
4139,2,4,0,2,1,1,0,0,0,1,0,1,0,0
4140,2,4,0,1,0,0,2,0,0,1,0,0,0,1
4141,2,4,0,1,0,0,2,0,0,1,0,0,1,0
4142,2,4,0,1,0,0,0,0,0,1,0,1,0,0
4143,2,4,0,1,0,2,2,0,0,1,0,0,0,1
4144,2,4,0,1,0,2,2,0,0,1,0,0,1,0
4145,2,4,0,1,0,2,0,0,0,1,0,1,0,0
4146,2,4,0,1,0,1,2,0,0,1,0,0,0,1
4147,2,4,0,1,0,1,2,0,0,1,0,0,1,0
4148,2,4,0,1,0,1,0,0,0,1,0,1,0,0
4149,2,4,0,1,1,0,2,0,0,1,0,0,0,1
4150,2,4,0,1,1,0,2,0,0,1,0,0,1,0
4151,2,4,0,1,1,0,0,0,0,1,0,1,0,0
4152,2,4,0,1,1,2,2,0,0,1,0,0,0,1
4153,2,4,0,1,1,2,2,0,0,1,0,0,1,0
4154,2,4,0,1,1,2,0,0,0,1,0,1,0,0
4155,2,4,0,1,1,1,2,0,0,1,0,0,0,1
4156,2,4,0,1,1,1,2,0,0,1,0,0,1,0
4157,2,4,0,1,1,1,0,0,0,1,0,1,0,0
4158,2,4,1,0,0,0,1,0,0,1,0,0,0,1
4159,2,4,1,0,0,0,2,0,0,1,0,0,1,0
4160,2,4,1,0,0,0,0,0,0,1,0,1,0,0
4161,2,4,1,0,0,2,1,0,0,1,0,0,0,1
4162,2,4,1,0,0,2,2,0,0,1,0,0,1,0
4163,2,4,1,0,0,2,0,0,0,1,0,1,0,0
4164,2,4,1,0,0,1,2,0,0,1,0,0,0,1
4165,2,4,1,0,0,1,2,0,0,1,0,0,1,0
4166,2,4,1,0,0,1,0,0,0,1,0,1,0,0
4167,2,4,1,0,1,0,2,0,0,1,0,0,0,1
4168,2,4,1,0,1,0,2,0,0,1,0,0,1,0
4169,2,4,1,0,1,0,0,0,0,1,0,1,0,0
4170,2,4,1,0,1,2,2,0,0,1,0,0,0,1
4171,2,4,1,0,1,2,2,0,0,1,0,0,1,0
4172,2,4,1,0,1,2,0,0,0,1,0,1,0,0
4173,2,4,1,0,1,1,2,0,0,1,0,0,0,1
4174,2,4,1,0,1,1,2,0,0,1,0,0,1,0
4175,2,4,1,0,1,1,0,0,0,1,0,1,0,0
4176,2,4,1,2,0,0,2,0,0,1,0,0,0,1
4177,2,4,1,2,0,0,2,0,0,1,0,0,1,0
4178,2,4,1,2,0,0,0,0,0,1,0,1,0,0
4179,2,4,1,2,0,2,2,0,0,1,0,0,0,1
4180,2,4,1,2,0,2,2,0,0,1,0,0,1,0
4181,2,4,1,2,0,2,0,0,0,1,0,1,0,0
4182,2,4,1,2,0,1,2,0,0,1,0,0,0,1
4183,2,4,1,2,0,1,2,0,0,1,0,0,1,0
4184,2,4,1,2,0,1,0,0,0,1,0,1,0,0
4185,2,4,1,2,1,0,2,0,0,1,0,0,0,1
4186,2,4,1,2,1,0,2,0,0,1,0,0,1,0
4187,2,4,1,2,1,0,0,0,0,1,0,1,0,0
4188,2,4,1,2,1,2,2,0,0,1,0,0,0,1
4189,2,4,1,2,1,2,2,0,0,1,0,0,1,0
4190,2,4,1,2,1,2,0,0,0,1,0,1,0,0
4191,2,4,1,2,1,1,2,0,0,1,0,0,0,1
4192,2,4,1,2,1,1,2,0,0,1,0,0,1,0
4193,2,4,1,2,1,1,0,0,0,1,0,1,0,0
4194,2,4,1,1,0,0,2,0,0,1,0,0,0,1
4195,2,4,1,1,0,0,2,0,0,1,0,0,1,0
4196,2,4,1,1,0,0,0,0,0,1,0,1,0,0
4197,2,4,1,1,0,2,2,0,0,1,0,0,0,1
4198,2,4,1,1,0,2,2,0,0,1,0,0,1,0
4199,2,4,1,1,0,2,0,0,0,1,0,1,0,0
4200,2,4,1,1,0,1,2,0,0,1,0,0,0,1
4201,2,4,1,1,0,1,2,0,0,1,0,0,1,0
4202,2,4,1,1,0,1,0,0,0,1,0,1,0,0
4203,2,4,1,1,1,0,2,0,0,1,0,0,0,1
4204,2,4,1,1,1,0,2,0,0,1,0,0,1,0
4205,2,4,1,1,1,0,0,0,0,1,0,1,0,0
4206,2,4,1,1,1,2,2,0,0,1,0,0,0,1
4207,2,4,1,1,1,2,2,0,0,1,0,0,1,0
4208,2,4,1,1,1,2,0,0,0,1,0,1,0,0
4209,2,4,1,1,1,1,2,0,0,1,0,0,0,1
4210,2,4,1,1,1,1,2,0,0,1,0,0,1,0
4211,2,4,1,1,1,1,0,0,0,1,0,1,0,0
4212,2,4,2,0,0,0,1,0,0,1,0,0,0,1
4213,2,4,2,0,0,0,2,0,0,1,0,0,1,0
4214,2,4,2,0,0,0,0,0,0,1,0,1,0,0
4215,2,4,2,0,0,2,1,0,0,1,0,0,0,1
4216,2,4,2,0,0,2,2,0,0,1,0,0,1,0
4217,2,4,2,0,0,2,0,0,0,1,0,1,0,0
4218,2,4,2,0,0,1,2,0,0,1,0,0,0,1
4219,2,4,2,0,0,1,2,0,0,1,0,0,1,0
4220,2,4,2,0,0,1,0,0,0,1,0,1,0,0
4221,2,4,2,0,1,0,2,0,0,1,0,0,0,1
4222,2,4,2,0,1,0,2,0,0,1,0,0,1,0
4223,2,4,2,0,1,0,0,0,0,1,0,1,0,0
4224,2,4,2,0,1,2,2,0,0,1,0,0,0,1
4225,2,4,2,0,1,2,2,0,0,1,0,0,1,0
4226,2,4,2,0,1,2,0,0,0,1,0,1,0,0
4227,2,4,2,0,1,1,2,0,0,1,0,0,0,1
4228,2,4,2,0,1,1,2,0,0,1,0,0,1,0
4229,2,4,2,0,1,1,0,0,0,1,0,1,0,0
4230,2,4,2,2,0,0,2,0,0,1,0,0,0,1
4231,2,4,2,2,0,0,2,0,0,1,0,0,1,0
4232,2,4,2,2,0,0,0,0,0,1,0,1,0,0
4233,2,4,2,2,0,2,2,0,0,1,0,0,0,1
4234,2,4,2,2,0,2,2,0,0,1,0,0,1,0
4235,2,4,2,2,0,2,0,0,0,1,0,1,0,0
4236,2,4,2,2,0,1,2,0,0,1,0,0,0,1
4237,2,4,2,2,0,1,2,0,0,1,0,0,1,0
4238,2,4,2,2,0,1,0,0,0,1,0,1,0,0
4239,2,4,2,2,1,0,2,0,0,1,0,0,0,1
4240,2,4,2,2,1,0,2,0,0,1,0,0,1,0
4241,2,4,2,2,1,0,0,0,0,1,0,1,0,0
4242,2,4,2,2,1,2,2,0,0,1,0,0,0,1
4243,2,4,2,2,1,2,2,0,0,1,0,0,1,0
4244,2,4,2,2,1,2,0,0,0,1,0,1,0,0
4245,2,4,2,2,1,1,2,0,0,1,0,0,0,1
4246,2,4,2,2,1,1,2,0,0,1,0,0,1,0
4247,2,4,2,2,1,1,0,0,0,1,0,1,0,0
4248,2,4,2,1,0,0,2,0,0,1,0,0,0,1
4249,2,4,2,1,0,0,2,0,0,1,0,0,1,0
4250,2,4,2,1,0,0,0,0,0,1,0,1,0,0
4251,2,4,2,1,0,2,2,0,0,1,0,0,0,1
4252,2,4,2,1,0,2,2,0,0,1,0,0,1,0
4253,2,4,2,1,0,2,0,0,0,1,0,1,0,0
4254,2,4,2,1,0,1,2,0,0,1,0,0,0,1
4255,2,4,2,1,0,1,2,0,0,1,0,0,1,0
4256,2,4,2,1,0,1,0,0,0,1,0,1,0,0
4257,2,4,2,1,1,0,2,0,0,1,0,0,0,1
4258,2,4,2,1,1,0,2,0,0,1,0,0,1,0
4259,2,4,2,1,1,0,0,0,0,1,0,1,0,0
4260,2,4,2,1,1,2,2,0,0,1,0,0,0,1
4261,2,4,2,1,1,2,2,0,0,1,0,0,1,0
4262,2,4,2,1,1,2,0,0,0,1,0,1,0,0
4263,2,4,2,1,1,1,2,0,0,1,0,0,0,1
4264,2,4,2,1,1,1,2,0,0,1,0,0,1,0
4265,2,4,2,1,1,1,0,0,0,1,0,1,0,0
4266,2,4,3,0,0,0,1,0,0,1,0,0,0,1
4267,2,4,3,0,0,0,2,0,0,1,0,0,1,0
4268,2,4,3,0,0,0,0,0,0,1,0,1,0,0
4269,2,4,3,0,0,2,1,0,0,1,0,0,0,1
4270,2,4,3,0,0,2,2,0,0,1,0,0,1,0
4271,2,4,3,0,0,2,0,0,0,1,0,1,0,0
4272,2,4,3,0,0,1,2,0,0,1,0,0,0,1
4273,2,4,3,0,0,1,2,0,0,1,0,0,1,0
4274,2,4,3,0,0,1,0,0,0,1,0,1,0,0
4275,2,4,3,0,1,0,2,0,0,1,0,0,0,1
4276,2,4,3,0,1,0,2,0,0,1,0,0,1,0
4277,2,4,3,0,1,0,0,0,0,1,0,1,0,0
4278,2,4,3,0,1,2,2,0,0,1,0,0,0,1
4279,2,4,3,0,1,2,2,0,0,1,0,0,1,0
4280,2,4,3,0,1,2,0,0,0,1,0,1,0,0
4281,2,4,3,0,1,1,2,0,0,1,0,0,0,1
4282,2,4,3,0,1,1,2,0,0,1,0,0,1,0
4283,2,4,3,0,1,1,0,0,0,1,0,1,0,0
4284,2,4,3,2,0,0,2,0,0,1,0,0,0,1
4285,2,4,3,2,0,0,2,0,0,1,0,0,1,0
4286,2,4,3,2,0,0,0,0,0,1,0,1,0,0
4287,2,4,3,2,0,2,2,0,0,1,0,0,0,1
4288,2,4,3,2,0,2,2,0,0,1,0,0,1,0
4289,2,4,3,2,0,2,0,0,0,1,0,1,0,0
4290,2,4,3,2,0,1,2,0,0,1,0,0,0,1
4291,2,4,3,2,0,1,2,0,0,1,0,0,1,0
4292,2,4,3,2,0,1,0,0,0,1,0,1,0,0
4293,2,4,3,2,1,0,2,0,0,1,0,0,0,1
4294,2,4,3,2,1,0,2,0,0,1,0,0,1,0
4295,2,4,3,2,1,0,0,0,0,1,0,1,0,0
4296,2,4,3,2,1,2,2,0,0,1,0,0,0,1
4297,2,4,3,2,1,2,2,0,0,1,0,0,1,0
4298,2,4,3,2,1,2,0,0,0,1,0,1,0,0
4299,2,4,3,2,1,1,2,0,0,1,0,0,0,1
4300,2,4,3,2,1,1,2,0,0,1,0,0,1,0
4301,2,4,3,2,1,1,0,0,0,1,0,1,0,0
4302,2,4,3,1,0,0,2,0,0,1,0,0,0,1
4303,2,4,3,1,0,0,2,0,0,1,0,0,1,0
4304,2,4,3,1,0,0,0,0,0,1,0,1,0,0
4305,2,4,3,1,0,2,2,0,0,1,0,0,0,1
4306,2,4,3,1,0,2,2,0,0,1,0,0,1,0
4307,2,4,3,1,0,2,0,0,0,1,0,1,0,0
4308,2,4,3,1,0,1,2,0,0,1,0,0,0,1
4309,2,4,3,1,0,1,2,0,0,1,0,0,1,0
4310,2,4,3,1,0,1,0,0,0,1,0,1,0,0
4311,2,4,3,1,1,0,2,0,0,1,0,0,0,1
4312,2,4,3,1,1,0,2,0,0,1,0,0,1,0
4313,2,4,3,1,1,0,0,0,0,1,0,1,0,0
4314,2,4,3,1,1,2,2,0,0,1,0,0,0,1
4315,2,4,3,1,1,2,2,0,0,1,0,0,1,0
4316,2,4,3,1,1,2,0,0,0,1,0,1,0,0
4317,2,4,3,1,1,1,2,0,0,1,0,0,0,1
4318,2,4,3,1,1,1,2,0,0,1,0,0,1,0
4319,2,4,3,1,1,1,0,0,0,1,0,1,0,0
4320,1,3,0,0,0,0,3,1,0,0,0,0,0,1
4321,1,3,0,0,0,0,1,1,0,0,0,0,1,0
4322,1,3,0,0,0,0,0,1,0,0,0,1,0,0
